FECHA LANCE;LATITUD;LONGITUD;No LANCE;TIPO LANCE;TALLA;
07/02/2005;23;111;13;LANMAM;82;
07/02/2005;23;111;13;LANMAM;76;
07/02/2005;23;111;13;LANMAM;87;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;91;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;90;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;83;
07/02/2005;23;111;13;LANMAM;85;
07/02/2005;23;111;13;LANMAM;92;
07/02/2005;23;111;13;LANMAM;80;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;63;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;93;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;81;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;82;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;90;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;86;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;93;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;83;
07/02/2005;23;111;13;LANMAM;66;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;91;
07/02/2005;23;111;13;LANMAM;83;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;90;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;90;
07/02/2005;23;111;13;LANMAM;76;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;92;
07/02/2005;23;111;13;LANMAM;68;
07/02/2005;23;111;13;LANMAM;76;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;67;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;81;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;81;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;70;
07/02/2005;23;111;13;LANMAM;83;
07/02/2005;23;111;13;LANMAM;70;
07/02/2005;23;111;13;LANMAM;90;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;72;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;78;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;75;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;87;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;87;
07/02/2005;23;111;13;LANMAM;77;
07/02/2005;23;111;13;LANMAM;73;
07/02/2005;23;111;13;LANMAM;79;
07/02/2005;23;111;13;LANMAM;61;
07/02/2005;23;111;13;LANMAM;71;
07/02/2005;23;111;13;LANMAM;71;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;71;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;95;
17/02/2005;22;110;22;LANMAM;76;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;75;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;78;
17/02/2005;22;110;22;LANMAM;64;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;80;
17/02/2005;22;110;22;LANMAM;82;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;76;
17/02/2005;22;110;22;LANMAM;84;
17/02/2005;22;110;22;LANMAM;71;
17/02/2005;22;110;22;LANMAM;75;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;71;
17/02/2005;22;110;22;LANMAM;76;
17/02/2005;22;110;22;LANMAM;87;
17/02/2005;22;110;22;LANMAM;72;
17/02/2005;22;110;22;LANMAM;87;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;78;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;87;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;89;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;78;
17/02/2005;22;110;22;LANMAM;71;
17/02/2005;22;110;22;LANMAM;82;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;80;
17/02/2005;22;110;22;LANMAM;75;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;77;
17/02/2005;22;110;22;LANMAM;66;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;75;
17/02/2005;22;110;22;LANMAM;83;
17/02/2005;22;110;22;LANMAM;76;
17/02/2005;22;110;22;LANMAM;68;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;90;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;70;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;73;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;82;
17/02/2005;22;110;22;LANMAM;71;
17/02/2005;22;110;22;LANMAM;75;
17/02/2005;22;110;22;LANMAM;74;
17/02/2005;22;110;22;LANMAM;67;
17/02/2005;22;110;22;LANMAM;67;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;82;
17/02/2005;22;110;22;LANMAM;93;
17/02/2005;22;110;22;LANMAM;77;
17/02/2005;22;110;22;LANMAM;91;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;72;
17/02/2005;22;110;22;LANMAM;85;
17/02/2005;22;110;22;LANMAM;78;
17/02/2005;22;110;22;LANMAM;81;
17/02/2005;22;110;22;LANMAM;79;
17/02/2005;22;110;22;LANMAM;95;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;58;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;56;
01/01/2005;22;106;2;LANMAM;56;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;65;
01/01/2005;22;106;2;LANMAM;67;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;58;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;61;
01/01/2005;22;106;2;LANMAM;62;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;60;
01/01/2005;22;106;2;LANMAM;59;
01/01/2005;22;106;2;LANMAM;47;
01/01/2005;22;106;2;LANMAM;42;
01/01/2005;22;106;2;LANMAM;43;
02/01/2005;21;106;5;LANMAM;65;
02/01/2005;21;106;5;LANMAM;64;
02/01/2005;21;106;5;LANMAM;66;
02/01/2005;21;106;5;LANMAM;70;
02/01/2005;21;106;5;LANMAM;71;
02/01/2005;21;106;5;LANMAM;64;
02/01/2005;21;106;5;LANMAM;63;
02/01/2005;21;106;5;LANMAM;65;
02/01/2005;21;106;5;LANMAM;67;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;65;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;70;
02/01/2005;21;106;5;LANMAM;70;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;71;
02/01/2005;21;106;5;LANMAM;73;
02/01/2005;21;106;5;LANMAM;45;
02/01/2005;21;106;5;LANMAM;67;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;70;
02/01/2005;21;106;5;LANMAM;71;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;71;
02/01/2005;21;106;5;LANMAM;72;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;72;
02/01/2005;21;106;5;LANMAM;73;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;59;
02/01/2005;21;106;5;LANMAM;60;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;72;
02/01/2005;21;106;5;LANMAM;48;
02/01/2005;21;106;5;LANMAM;48;
02/01/2005;21;106;5;LANMAM;48;
02/01/2005;21;106;5;LANMAM;59;
02/01/2005;21;106;5;LANMAM;60;
02/01/2005;21;106;5;LANMAM;61;
02/01/2005;21;106;5;LANMAM;62;
02/01/2005;21;106;5;LANMAM;62;
02/01/2005;21;106;5;LANMAM;69;
02/01/2005;21;106;5;LANMAM;68;
02/01/2005;21;106;5;LANMAM;61;
02/01/2005;21;106;5;LANMAM;63;
02/01/2005;21;106;5;LANMAM;64;
02/01/2005;21;106;5;LANMAM;72;
08/01/2005;7;101;8;LANMAM;79;
08/01/2005;7;101;8;LANMAM;82;
08/01/2005;7;101;8;LANMAM;91;
08/01/2005;7;101;8;LANMAM;93;
08/01/2005;7;101;8;LANMAM;94;
08/01/2005;7;101;8;LANMAM;95;
08/01/2005;7;101;8;LANMAM;93;
08/01/2005;7;101;8;LANMAM;79;
08/01/2005;7;101;8;LANMAM;65;
08/01/2005;7;101;8;LANMAM;72;
08/01/2005;7;101;8;LANMAM;75;
08/01/2005;7;101;8;LANMAM;92;
08/01/2005;7;101;8;LANMAM;90;
08/01/2005;7;101;8;LANMAM;91;
08/01/2005;7;101;8;LANMAM;89;
08/01/2005;7;101;8;LANMAM;85;
08/01/2005;7;101;8;LANMAM;69;
08/01/2005;7;101;8;LANMAM;70;
08/01/2005;7;101;8;LANMAM;72;
08/01/2005;7;101;8;LANMAM;74;
08/01/2005;7;101;8;LANMAM;75;
08/01/2005;7;101;8;LANMAM;72;
08/01/2005;7;101;8;LANMAM;70;
08/01/2005;7;101;8;LANMAM;69;
08/01/2005;7;101;8;LANMAM;85;
08/01/2005;7;101;8;LANMAM;85;
08/01/2005;7;101;8;LANMAM;68;
08/01/2005;7;101;8;LANMAM;79;
08/01/2005;7;101;8;LANMAM;92;
08/01/2005;7;101;8;LANMAM;92;
08/01/2005;7;101;8;LANMAM;71;
08/01/2005;7;101;8;LANMAM;75;
08/01/2005;7;101;8;LANMAM;68;
08/01/2005;7;101;8;LANMAM;72;
11/01/2005;8;101;11;LANMAM;65;
11/01/2005;8;101;11;LANMAM;72;
11/01/2005;8;101;11;LANMAM;72;
11/01/2005;8;101;11;LANMAM;74;
11/01/2005;8;101;11;LANMAM;75;
11/01/2005;8;101;11;LANMAM;72;
11/01/2005;8;101;11;LANMAM;69;
11/01/2005;8;101;11;LANMAM;69;
11/01/2005;8;101;11;LANMAM;71;
11/01/2005;8;101;11;LANMAM;72;
11/01/2005;8;101;11;LANMAM;73;
11/01/2005;8;101;11;LANMAM;70;
11/01/2005;8;101;11;LANMAM;68;
11/01/2005;8;101;11;LANMAM;54;
11/01/2005;8;101;11;LANMAM;48;
11/01/2005;8;101;11;LANMAM;70;
11/01/2005;8;101;11;LANMAM;72;
11/01/2005;8;101;11;LANMAM;70;
11/01/2005;8;101;11;LANMAM;70;
11/01/2005;8;101;11;LANMAM;69;
11/01/2005;8;101;11;LANMAM;61;
11/01/2005;8;101;11;LANMAM;58;
11/01/2005;8;101;11;LANMAM;54;
12/01/2005;7;102;14;LANMAM;75;
12/01/2005;7;102;14;LANMAM;77;
12/01/2005;7;102;14;LANMAM;76;
12/01/2005;7;102;14;LANMAM;75;
12/01/2005;7;102;14;LANMAM;92;
12/01/2005;7;102;14;LANMAM;75;
12/01/2005;7;102;14;LANMAM;100;
12/01/2005;7;102;14;LANMAM;69;
12/01/2005;7;102;14;LANMAM;78;
12/01/2005;7;102;14;LANMAM;81;
12/01/2005;7;102;14;LANMAM;82;
12/01/2005;7;102;14;LANMAM;82;
12/01/2005;7;102;14;LANMAM;79;
12/01/2005;7;102;14;LANMAM;78;
12/01/2005;7;102;14;LANMAM;79;
12/01/2005;7;102;14;LANMAM;80;
12/01/2005;7;102;14;LANMAM;92;
12/01/2005;7;102;14;LANMAM;79;
12/01/2005;7;102;14;LANMAM;77;
12/01/2005;7;102;14;LANMAM;77;
12/01/2005;7;102;14;LANMAM;69;
12/01/2005;7;102;14;LANMAM;85;
12/01/2005;7;102;14;LANMAM;97;
12/01/2005;7;102;14;LANMAM;102;
12/01/2005;7;102;14;LANMAM;101;
12/01/2005;7;102;14;LANMAM;97;
12/01/2005;7;102;14;LANMAM;98;
12/01/2005;7;102;14;LANMAM;76;
12/01/2005;7;102;14;LANMAM;79;
12/01/2005;7;102;14;LANMAM;81;
12/01/2005;7;102;14;LANMAM;97;
12/01/2005;7;102;14;LANMAM;101;
12/01/2005;7;102;14;LANMAM;102;
15/01/2005;7;104;17;LANMAM;97;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;98;
15/01/2005;7;104;17;LANMAM;100;
15/01/2005;7;104;17;LANMAM;102;
15/01/2005;7;104;17;LANMAM;115;
15/01/2005;7;104;17;LANMAM;107;
15/01/2005;7;104;17;LANMAM;106;
15/01/2005;7;104;17;LANMAM;102;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;100;
15/01/2005;7;104;17;LANMAM;99;
15/01/2005;7;104;17;LANMAM;95;
15/01/2005;7;104;17;LANMAM;68;
15/01/2005;7;104;17;LANMAM;100;
15/01/2005;7;104;17;LANMAM;102;
15/01/2005;7;104;17;LANMAM;103;
15/01/2005;7;104;17;LANMAM;102;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;100;
15/01/2005;7;104;17;LANMAM;107;
15/01/2005;7;104;17;LANMAM;109;
15/01/2005;7;104;17;LANMAM;99;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;98;
15/01/2005;7;104;17;LANMAM;100;
15/01/2005;7;104;17;LANMAM;101;
15/01/2005;7;104;17;LANMAM;107;
15/01/2005;7;104;17;LANMAM;103;
15/01/2005;7;104;17;LANMAM;102;
22/01/2005;8;100;20;LANMAM;101;
22/01/2005;8;100;20;LANMAM;113;
22/01/2005;8;100;20;LANMAM;110;
22/01/2005;8;100;20;LANMAM;107;
22/01/2005;8;100;20;LANMAM;119;
22/01/2005;8;100;20;LANMAM;97;
22/01/2005;8;100;20;LANMAM;110;
22/01/2005;8;100;20;LANMAM;98;
22/01/2005;8;100;20;LANMAM;96;
22/01/2005;8;100;20;LANMAM;100;
22/01/2005;8;100;20;LANMAM;112;
22/01/2005;8;100;20;LANMAM;110;
22/01/2005;8;100;20;LANMAM;107;
22/01/2005;8;100;20;LANMAM;108;
22/01/2005;8;100;20;LANMAM;107;
22/01/2005;8;100;20;LANMAM;110;
22/01/2005;8;100;20;LANMAM;97;
22/01/2005;8;100;20;LANMAM;99;
22/01/2005;8;100;20;LANMAM;68;
22/01/2005;8;100;20;LANMAM;72;
22/01/2005;8;100;20;LANMAM;53;
22/01/2005;8;100;20;LANMAM;101;
22/01/2005;8;100;20;LANMAM;97;
22/01/2005;8;100;20;LANMAM;100;
22/01/2005;8;100;20;LANMAM;103;
22/01/2005;8;100;20;LANMAM;107;
22/01/2005;8;100;20;LANMAM;95;
22/01/2005;8;100;20;LANMAM;99;
22/01/2005;8;100;20;LANMAM;100;
22/01/2005;8;100;20;LANMAM;75;
22/01/2005;8;100;20;LANMAM;101;
22/01/2005;8;100;20;LANMAM;102;
22/01/2005;8;100;20;LANMAM;107;
22/01/2005;8;100;20;LANMAM;105;
22/01/2005;8;100;20;LANMAM;97;
22/01/2005;8;100;20;LANMAM;100;
22/01/2005;8;100;20;LANMAM;101;
22/01/2005;8;100;20;LANMAM;92;
22/01/2005;8;100;20;LANMAM;93;
22/01/2005;8;100;20;LANMAM;100;
22/01/2005;8;100;20;LANMAM;101;
22/01/2005;8;100;20;LANMAM;68;
22/01/2005;8;100;20;LANMAM;53;
22/01/2005;8;100;20;LANMAM;75;
22/01/2005;8;100;20;LANMAM;81;
22/01/2005;8;100;20;LANMAM;90;
27/01/2005;8;105;23;LANMAM;79;
27/01/2005;8;105;23;LANMAM;75;
27/01/2005;8;105;23;LANMAM;93;
27/01/2005;8;105;23;LANMAM;82;
27/01/2005;8;105;23;LANMAM;58;
27/01/2005;8;105;23;LANMAM;43;
27/01/2005;8;105;23;LANMAM;100;
27/01/2005;8;105;23;LANMAM;102;
27/01/2005;8;105;23;LANMAM;69;
27/01/2005;8;105;23;LANMAM;71;
27/01/2005;8;105;23;LANMAM;68;
27/01/2005;8;105;23;LANMAM;70;
27/01/2005;8;105;23;LANMAM;100;
27/01/2005;8;105;23;LANMAM;98;
27/01/2005;8;105;23;LANMAM;95;
27/01/2005;8;105;23;LANMAM;92;
27/01/2005;8;105;23;LANMAM;75;
27/01/2005;8;105;23;LANMAM;80;
27/01/2005;8;105;23;LANMAM;69;
27/01/2005;8;105;23;LANMAM;72;
27/01/2005;8;105;23;LANMAM;42;
27/01/2005;8;105;23;LANMAM;73;
27/01/2005;8;105;23;LANMAM;68;
27/01/2005;8;105;23;LANMAM;75;
27/01/2005;8;105;23;LANMAM;62;
27/01/2005;8;105;23;LANMAM;107;
27/01/2005;8;105;23;LANMAM;63;
27/01/2005;8;105;23;LANMAM;49;
27/01/2005;8;105;23;LANMAM;53;
27/01/2005;8;105;23;LANMAM;80;
27/01/2005;8;105;23;LANMAM;87;
27/01/2005;8;105;23;LANMAM;91;
27/01/2005;8;105;23;LANMAM;62;
30/01/2005;7;100;26;LANMAM;97;
30/01/2005;7;100;26;LANMAM;99;
30/01/2005;7;100;26;LANMAM;101;
30/01/2005;7;100;26;LANMAM;112;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;115;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;107;
30/01/2005;7;100;26;LANMAM;102;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;107;
30/01/2005;7;100;26;LANMAM;97;
30/01/2005;7;100;26;LANMAM;98;
30/01/2005;7;100;26;LANMAM;101;
30/01/2005;7;100;26;LANMAM;97;
30/01/2005;7;100;26;LANMAM;99;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;102;
30/01/2005;7;100;26;LANMAM;107;
30/01/2005;7;100;26;LANMAM;105;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;92;
30/01/2005;7;100;26;LANMAM;90;
30/01/2005;7;100;26;LANMAM;97;
30/01/2005;7;100;26;LANMAM;100;
30/01/2005;7;100;26;LANMAM;102;
02/02/2005;7;94;29;LANMAM;102;
02/02/2005;7;94;29;LANMAM;117;
02/02/2005;7;94;29;LANMAM;120;
02/02/2005;7;94;29;LANMAM;115;
02/02/2005;7;94;29;LANMAM;99;
02/02/2005;7;94;29;LANMAM;101;
02/02/2005;7;94;29;LANMAM;107;
02/02/2005;7;94;29;LANMAM;110;
02/02/2005;7;94;29;LANMAM;95;
02/02/2005;7;94;29;LANMAM;99;
02/02/2005;7;94;29;LANMAM;100;
02/02/2005;7;94;29;LANMAM;103;
02/02/2005;7;94;29;LANMAM;107;
02/02/2005;7;94;29;LANMAM;107;
02/02/2005;7;94;29;LANMAM;99;
02/02/2005;7;94;29;LANMAM;106;
02/02/2005;7;94;29;LANMAM;106;
02/02/2005;7;94;29;LANMAM;109;
02/02/2005;7;94;29;LANMAM;110;
02/02/2005;7;94;29;LANMAM;98;
02/02/2005;7;94;29;LANMAM;72;
02/02/2005;7;94;29;LANMAM;69;
02/02/2005;7;94;29;LANMAM;112;
02/02/2005;7;94;29;LANMAM;107;
02/02/2005;7;94;29;LANMAM;109;
02/02/2005;7;94;29;LANMAM;109;
10/02/2005;14;100;35;LANMAM;62;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;58;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;62;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;58;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;57;
10/02/2005;14;100;35;LANMAM;57;
10/02/2005;14;100;35;LANMAM;56;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;58;
10/02/2005;14;100;35;LANMAM;57;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;58;
10/02/2005;14;100;35;LANMAM;45;
10/02/2005;14;100;35;LANMAM;53;
10/02/2005;14;100;35;LANMAM;57;
10/02/2005;14;100;35;LANMAM;58;
10/02/2005;14;100;35;LANMAM;57;
10/02/2005;14;100;35;LANMAM;56;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;62;
10/02/2005;14;100;35;LANMAM;53;
10/02/2005;14;100;35;LANMAM;61;
10/02/2005;14;100;35;LANMAM;59;
10/02/2005;14;100;35;LANMAM;50;
10/02/2005;14;100;35;LANMAM;51;
10/02/2005;14;100;35;LANMAM;62;
10/02/2005;14;100;35;LANMAM;48;
10/02/2005;14;100;35;LANMAM;49;
10/02/2005;14;100;35;LANMAM;43;
10/02/2005;14;100;35;LANMAM;40;
10/02/2005;14;100;35;LANMAM;40;
10/02/2005;14;100;35;LANMAM;48;
10/02/2005;14;100;35;LANMAM;47;
10/02/2005;14;100;35;LANMAM;48;
10/02/2005;14;100;35;LANMAM;49;
10/02/2005;14;100;35;LANMAM;52;
10/02/2005;14;100;35;LANMAM;51;
10/02/2005;14;100;35;LANMAM;62;
10/02/2005;14;100;35;LANMAM;60;
10/02/2005;14;100;35;LANMAM;48;
10/02/2005;14;100;35;LANMAM;49;
10/02/2005;14;100;35;LANMAM;48;
10/02/2005;14;100;35;LANMAM;49;
12/02/2005;14;106;38;LANMAM;72;
12/02/2005;14;106;38;LANMAM;68;
12/02/2005;14;106;38;LANMAM;42;
12/02/2005;14;106;38;LANMAM;100;
12/02/2005;14;106;38;LANMAM;42;
12/02/2005;14;106;38;LANMAM;61;
12/02/2005;14;106;38;LANMAM;67;
12/02/2005;14;106;38;LANMAM;68;
12/02/2005;14;106;38;LANMAM;75;
12/02/2005;14;106;38;LANMAM;83;
12/02/2005;14;106;38;LANMAM;42;
12/02/2005;14;106;38;LANMAM;97;
12/02/2005;14;106;38;LANMAM;120;
12/02/2005;14;106;38;LANMAM;42;
12/02/2005;14;106;38;LANMAM;80;
12/02/2005;14;106;38;LANMAM;72;
12/02/2005;14;106;38;LANMAM;59;
12/02/2005;14;106;38;LANMAM;61;
12/02/2005;14;106;38;LANMAM;69;
12/02/2005;14;106;38;LANMAM;63;
12/02/2005;14;106;38;LANMAM;42;
12/02/2005;14;106;38;LANMAM;40;
12/02/2005;14;106;38;LANMAM;49;
14/02/2005;14;110;41;LANMAM;120;
14/02/2005;14;110;41;LANMAM;110;
14/02/2005;14;110;41;LANMAM;112;
14/02/2005;14;110;41;LANMAM;99;
14/02/2005;14;110;41;LANMAM;101;
14/02/2005;14;110;41;LANMAM;105;
14/02/2005;14;110;41;LANMAM;103;
14/02/2005;14;110;41;LANMAM;107;
14/02/2005;14;110;41;LANMAM;107;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;98;
14/02/2005;14;110;41;LANMAM;99;
14/02/2005;14;110;41;LANMAM;76;
14/02/2005;14;110;41;LANMAM;65;
14/02/2005;14;110;41;LANMAM;73;
14/02/2005;14;110;41;LANMAM;49;
14/02/2005;14;110;41;LANMAM;99;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;63;
14/02/2005;14;110;41;LANMAM;85;
14/02/2005;14;110;41;LANMAM;97;
14/02/2005;14;110;41;LANMAM;101;
14/02/2005;14;110;41;LANMAM;97;
14/02/2005;14;110;41;LANMAM;97;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;89;
14/02/2005;14;110;41;LANMAM;97;
14/02/2005;14;110;41;LANMAM;99;
14/02/2005;14;110;41;LANMAM;100;
14/02/2005;14;110;41;LANMAM;93;
14/02/2005;14;110;41;LANMAM;92;
14/02/2005;14;110;41;LANMAM;90;
14/02/2005;14;110;41;LANMAM;43;
