FECHA;LATITUD;LONGITUD;TIPO;TALLA
27/03/2010;14;95;LANATUN;70
27/03/2010;14;95;LANATUN;65
27/03/2010;14;95;LANATUN;56
27/03/2010;14;95;LANATUN;77
27/03/2010;14;95;LANATUN;60
27/03/2010;14;95;LANATUN;130
27/03/2010;14;95;LANATUN;84
27/03/2010;14;95;LANATUN;77
27/03/2010;14;95;LANATUN;86
27/03/2010;14;95;LANATUN;90
27/03/2010;14;95;LANATUN;117
27/03/2010;14;95;LANATUN;93
27/03/2010;14;95;LANATUN;78
27/03/2010;14;95;LANATUN;73
27/03/2010;14;95;LANATUN;88
27/03/2010;14;95;LANATUN;134
27/03/2010;14;95;LANATUN;63
27/03/2010;14;95;LANATUN;72
27/03/2010;14;95;LANATUN;70
27/03/2010;14;95;LANATUN;73
27/03/2010;14;95;LANATUN;88
27/03/2010;14;95;LANATUN;66
27/03/2010;14;95;LANATUN;106
27/03/2010;14;95;LANATUN;100
27/03/2010;14;95;LANATUN;97
27/03/2010;14;95;LANATUN;130
27/03/2010;14;95;LANATUN;66
27/03/2010;14;95;LANATUN;76
27/03/2010;14;95;LANATUN;55
27/03/2010;14;95;LANATUN;96
27/03/2010;14;95;LANATUN;130
27/03/2010;14;95;LANATUN;64
27/03/2010;14;95;LANATUN;90
27/03/2010;14;95;LANATUN;102
27/03/2010;14;95;LANATUN;132
27/03/2010;14;95;LANATUN;118
27/03/2010;14;95;LANATUN;76
27/03/2010;14;95;LANATUN;92
27/03/2010;14;95;LANATUN;65
27/03/2010;14;95;LANATUN;136
27/03/2010;14;95;LANATUN;94
27/03/2010;14;95;LANATUN;115
27/03/2010;14;95;LANATUN;104
27/03/2010;14;95;LANATUN;102
27/03/2010;14;95;LANATUN;94
27/03/2010;14;95;LANATUN;73
27/03/2010;14;95;LANATUN;54
27/03/2010;14;95;LANATUN;51
31/03/2010;14;95;LANATUN;50
31/03/2010;14;95;LANATUN;56
31/03/2010;14;95;LANATUN;58
31/03/2010;14;95;LANATUN;80
31/03/2010;14;95;LANATUN;60
31/03/2010;14;95;LANATUN;90
31/03/2010;14;95;LANATUN;56
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;73
31/03/2010;14;95;LANATUN;44
31/03/2010;14;95;LANATUN;58
31/03/2010;14;95;LANATUN;82
31/03/2010;14;95;LANATUN;50
31/03/2010;14;95;LANATUN;76
31/03/2010;14;95;LANATUN;80
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;93
31/03/2010;14;95;LANATUN;63
31/03/2010;14;95;LANATUN;54
31/03/2010;14;95;LANATUN;63
31/03/2010;14;95;LANATUN;73
31/03/2010;14;95;LANATUN;64
31/03/2010;14;95;LANATUN;73
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;60
31/03/2010;14;95;LANATUN;58
31/03/2010;14;95;LANATUN;73
31/03/2010;14;95;LANATUN;70
31/03/2010;14;95;LANATUN;72
31/03/2010;14;95;LANATUN;42
31/03/2010;14;95;LANATUN;42
31/03/2010;14;95;LANATUN;43
31/03/2010;14;95;LANATUN;40
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;70
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;72
31/03/2010;14;95;LANATUN;64
31/03/2010;14;95;LANATUN;53
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;54
31/03/2010;14;95;LANATUN;50
31/03/2010;14;95;LANATUN;62
31/03/2010;14;95;LANATUN;64
31/03/2010;14;95;LANATUN;73
31/03/2010;14;95;LANATUN;56
31/03/2010;14;95;LANATUN;56
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;60
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;50
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;52
31/03/2010;14;95;LANATUN;70
31/03/2010;14;95;LANATUN;62
31/03/2010;14;95;LANATUN;66
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;62
31/03/2010;14;95;LANATUN;71
31/03/2010;14;95;LANATUN;60
31/03/2010;14;95;LANATUN;72
31/03/2010;14;95;LANATUN;80
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;72
31/03/2010;14;95;LANATUN;46
31/03/2010;14;95;LANATUN;78
31/03/2010;14;95;LANATUN;67
31/03/2010;14;95;LANATUN;65
31/03/2010;14;95;LANATUN;56
31/03/2010;14;95;LANATUN;62
31/03/2010;14;95;LANATUN;60
31/03/2010;14;95;LANATUN;78
04/01/2010;14;95;LANATUN;81
04/01/2010;14;95;LANATUN;70
04/01/2010;14;95;LANATUN;56
04/01/2010;14;95;LANATUN;70
04/01/2010;14;95;LANATUN;50
04/01/2010;14;95;LANATUN;52
04/01/2010;14;95;LANATUN;76
04/01/2010;14;95;LANATUN;55
04/01/2010;14;95;LANATUN;52
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;72
04/01/2010;14;95;LANATUN;64
04/01/2010;14;95;LANATUN;82
04/01/2010;14;95;LANATUN;63
04/01/2010;14;95;LANATUN;72
04/01/2010;14;95;LANATUN;60
04/01/2010;14;95;LANATUN;72
04/01/2010;14;95;LANATUN;71
04/01/2010;14;95;LANATUN;61
04/01/2010;14;95;LANATUN;63
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;52
04/01/2010;14;95;LANATUN;54
04/01/2010;14;95;LANATUN;77
04/01/2010;14;95;LANATUN;60
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;50
04/01/2010;14;95;LANATUN;64
04/01/2010;14;95;LANATUN;87
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;68
04/01/2010;14;95;LANATUN;70
04/01/2010;14;95;LANATUN;66
04/01/2010;14;95;LANATUN;84
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;77
04/01/2010;14;95;LANATUN;57
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;68
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;70
04/01/2010;14;95;LANATUN;78
04/01/2010;14;95;LANATUN;93
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;65
04/01/2010;14;95;LANATUN;60
04/01/2010;14;95;LANATUN;90
04/01/2010;14;95;LANATUN;62
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;92
04/01/2010;14;95;LANATUN;66
04/01/2010;14;95;LANATUN;96
04/01/2010;14;95;LANATUN;90
04/01/2010;14;95;LANATUN;56
04/01/2010;14;95;LANATUN;54
04/01/2010;14;95;LANATUN;63
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;70
04/01/2010;14;95;LANATUN;68
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;65
04/01/2010;14;95;LANATUN;81
04/01/2010;14;95;LANATUN;80
04/01/2010;14;95;LANATUN;84
04/01/2010;14;95;LANATUN;93
04/01/2010;14;95;LANATUN;72
04/01/2010;14;95;LANATUN;104
04/01/2010;14;95;LANATUN;65
04/01/2010;14;95;LANATUN;74
04/01/2010;14;95;LANATUN;73
04/01/2010;14;95;LANATUN;54
04/01/2010;14;95;LANATUN;66
04/01/2010;14;95;LANATUN;48
04/01/2010;14;95;LANATUN;52
04/01/2010;14;95;LANATUN;65
04/01/2010;14;95;LANATUN;76
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;84
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;83
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;94
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;83
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;74
25/03/2010;14;94;LANATUN;76
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;85
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;84
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;83
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;94
26/03/2010;14;94;LANATUN;76
26/03/2010;14;94;LANATUN;76
26/03/2010;14;94;LANATUN;70
26/03/2010;14;94;LANATUN;80
26/03/2010;14;94;LANATUN;80
26/03/2010;14;94;LANATUN;78
26/03/2010;14;94;LANATUN;74
26/03/2010;14;94;LANATUN;82
26/03/2010;14;94;LANATUN;83
26/03/2010;14;94;LANATUN;90
26/03/2010;14;94;LANATUN;86
26/03/2010;14;94;LANATUN;85
26/03/2010;14;94;LANATUN;86
26/03/2010;14;94;LANATUN;84
26/03/2010;14;94;LANATUN;80
26/03/2010;14;94;LANATUN;80
26/03/2010;14;94;LANATUN;88
26/03/2010;14;94;LANATUN;90
26/03/2010;14;94;LANATUN;90
26/03/2010;14;94;LANATUN;81
26/03/2010;14;94;LANATUN;83
26/03/2010;14;94;LANATUN;84
27/03/2010;14;94;LANATUN;76
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;74
27/03/2010;14;94;LANATUN;77
27/03/2010;14;94;LANATUN;90
27/03/2010;14;94;LANATUN;93
27/03/2010;14;94;LANATUN;84
27/03/2010;14;94;LANATUN;84
27/03/2010;14;94;LANATUN;83
27/03/2010;14;94;LANATUN;83
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;84
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;94
27/03/2010;14;94;LANATUN;96
27/03/2010;14;94;LANATUN;91
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;84
27/03/2010;14;94;LANATUN;83
27/03/2010;14;94;LANATUN;86
27/03/2010;14;94;LANATUN;80
27/03/2010;14;94;LANATUN;78
27/03/2010;14;94;LANATUN;74
27/03/2010;14;94;LANATUN;76
27/03/2010;14;94;LANATUN;77
27/03/2010;14;94;LANATUN;70
31/03/2010;13;95;LANATUN;80
31/03/2010;13;95;LANATUN;80
31/03/2010;13;95;LANATUN;74
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;96
31/03/2010;13;95;LANATUN;94
31/03/2010;13;95;LANATUN;80
31/03/2010;13;95;LANATUN;88
31/03/2010;13;95;LANATUN;74
31/03/2010;13;95;LANATUN;84
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;93
31/03/2010;13;95;LANATUN;92
31/03/2010;13;95;LANATUN;88
31/03/2010;13;95;LANATUN;80
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;86
31/03/2010;13;95;LANATUN;87
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;84
25/03/2010;14;94;LANATUN;95
25/03/2010;14;94;LANATUN;97
25/03/2010;14;94;LANATUN;105
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;97
25/03/2010;14;94;LANATUN;108
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;95
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;98
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;108
25/03/2010;14;94;LANATUN;125
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;94
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;105
25/03/2010;14;94;LANATUN;100
25/03/2010;14;94;LANATUN;94
25/03/2010;14;94;LANATUN;87
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;99
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;95
25/03/2010;14;94;LANATUN;109
25/03/2010;14;94;LANATUN;97
25/03/2010;14;94;LANATUN;93
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;112
25/03/2010;14;94;LANATUN;95
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;108
25/03/2010;14;94;LANATUN;90
25/03/2010;14;94;LANATUN;79
25/03/2010;14;94;LANATUN;99
25/03/2010;14;94;LANATUN;96
25/03/2010;14;94;LANATUN;90
27/03/2010;14;95;LANATUN;109
27/03/2010;14;95;LANATUN;104
27/03/2010;14;95;LANATUN;105
27/03/2010;14;95;LANATUN;94
27/03/2010;14;95;LANATUN;105
27/03/2010;14;95;LANATUN;106
27/03/2010;14;95;LANATUN;79
27/03/2010;14;95;LANATUN;112
27/03/2010;14;95;LANATUN;115
27/03/2010;14;95;LANATUN;112
27/03/2010;14;95;LANATUN;104
27/03/2010;14;95;LANATUN;115
27/03/2010;14;95;LANATUN;87
27/03/2010;14;95;LANATUN;114
27/03/2010;14;95;LANATUN;110
27/03/2010;14;95;LANATUN;98
27/03/2010;14;95;LANATUN;120
27/03/2010;14;95;LANATUN;118
27/03/2010;14;95;LANATUN;113
27/03/2010;14;95;LANATUN;114
27/03/2010;14;95;LANATUN;112
27/03/2010;14;95;LANATUN;118
27/03/2010;14;95;LANATUN;110
27/03/2010;14;95;LANATUN;99
27/03/2010;14;95;LANATUN;93
27/03/2010;14;95;LANATUN;120
27/03/2010;14;95;LANATUN;116
27/03/2010;14;95;LANATUN;115
27/03/2010;14;95;LANATUN;91
27/03/2010;14;95;LANATUN;120
27/03/2010;14;95;LANATUN;120
27/03/2010;14;95;LANATUN;116
27/03/2010;14;95;LANATUN;113
27/03/2010;14;95;LANATUN;109
27/03/2010;14;95;LANATUN;113
27/03/2010;14;95;LANATUN;96
27/03/2010;14;95;LANATUN;106
27/03/2010;14;95;LANATUN;114
27/03/2010;14;95;LANATUN;99
27/03/2010;14;95;LANATUN;96
27/03/2010;14;95;LANATUN;96
27/03/2010;14;95;LANATUN;92
27/03/2010;14;95;LANATUN;90
27/03/2010;14;95;LANATUN;107
27/03/2010;14;95;LANATUN;115
27/03/2010;14;95;LANATUN;114
27/03/2010;14;95;LANATUN;90
27/03/2010;14;95;LANATUN;116
27/03/2010;14;95;LANATUN;97
27/03/2010;14;95;LANATUN;119
31/03/2010;13;95;LANATUN;105
31/03/2010;13;95;LANATUN;105
31/03/2010;13;95;LANATUN;113
31/03/2010;13;95;LANATUN;104
31/03/2010;13;95;LANATUN;106
31/03/2010;13;95;LANATUN;79
31/03/2010;13;95;LANATUN;104
31/03/2010;13;95;LANATUN;98
31/03/2010;13;95;LANATUN;92
31/03/2010;13;95;LANATUN;99
31/03/2010;13;95;LANATUN;93
31/03/2010;13;95;LANATUN;116
31/03/2010;13;95;LANATUN;91
31/03/2010;13;95;LANATUN;72
31/03/2010;13;95;LANATUN;109
31/03/2010;13;95;LANATUN;96
31/03/2010;13;95;LANATUN;99
31/03/2010;13;95;LANATUN;96
31/03/2010;13;95;LANATUN;95
31/03/2010;13;95;LANATUN;88
31/03/2010;13;95;LANATUN;113
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;107
31/03/2010;13;95;LANATUN;90
31/03/2010;13;95;LANATUN;92
31/03/2010;13;95;LANATUN;60
31/03/2010;13;95;LANATUN;97
31/03/2010;13;95;LANATUN;82
31/03/2010;13;95;LANATUN;84
31/03/2010;13;95;LANATUN;96
31/03/2010;13;95;LANATUN;91
31/03/2010;13;95;LANATUN;94
31/03/2010;13;95;LANATUN;84
31/03/2010;13;95;LANATUN;95
31/03/2010;13;95;LANATUN;120
31/03/2010;13;95;LANATUN;126
31/03/2010;13;95;LANATUN;80
31/03/2010;13;95;LANATUN;73
31/03/2010;13;95;LANATUN;95
31/03/2010;13;95;LANATUN;52
31/03/2010;13;95;LANATUN;95
31/03/2010;13;95;LANATUN;94
31/03/2010;13;95;LANATUN;110
31/03/2010;13;95;LANATUN;108
31/03/2010;13;95;LANATUN;85
31/03/2010;13;95;LANATUN;51
31/03/2010;13;95;LANATUN;109
31/03/2010;13;95;LANATUN;83
31/03/2010;13;95;LANATUN;106
31/03/2010;13;95;LANATUN;93
03/02/2010;22;106;LANATUN;85
03/02/2010;22;106;LANATUN;97
03/02/2010;22;106;LANATUN;72
03/02/2010;22;106;LANATUN;90
03/02/2010;22;106;LANATUN;96
03/02/2010;22;106;LANATUN;91
03/02/2010;22;106;LANATUN;93
03/02/2010;22;106;LANATUN;92
03/02/2010;22;106;LANATUN;72
03/02/2010;22;106;LANATUN;94
03/02/2010;22;106;LANATUN;88
03/02/2010;22;106;LANATUN;90
03/02/2010;22;106;LANATUN;90
03/02/2010;22;106;LANATUN;109
03/02/2010;22;106;LANATUN;86
03/02/2010;22;106;LANATUN;90
03/02/2010;22;106;LANATUN;85
03/02/2010;22;106;LANATUN;91
03/02/2010;22;106;LANATUN;97
03/02/2010;22;106;LANATUN;86
03/02/2010;22;106;LANATUN;85
03/02/2010;22;106;LANATUN;87
03/02/2010;22;106;LANATUN;89
03/02/2010;22;106;LANATUN;84
03/02/2010;22;106;LANATUN;81
03/02/2010;22;106;LANATUN;83
03/02/2010;22;106;LANATUN;77
03/02/2010;22;106;LANATUN;85
03/02/2010;22;106;LANATUN;87
03/02/2010;22;106;LANATUN;90
03/02/2010;22;106;LANATUN;87
03/02/2010;22;106;LANATUN;87
03/02/2010;22;106;LANATUN;77
03/03/2010;22;106;LANATUN;87
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;90
03/03/2010;22;106;LANATUN;84
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;87
03/03/2010;22;106;LANATUN;85
03/03/2010;22;106;LANATUN;80
03/03/2010;22;106;LANATUN;95
03/03/2010;22;106;LANATUN;91
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;93
03/03/2010;22;106;LANATUN;90
03/03/2010;22;106;LANATUN;99
03/03/2010;22;106;LANATUN;89
03/03/2010;22;106;LANATUN;90
03/03/2010;22;106;LANATUN;86
03/03/2010;22;106;LANATUN;92
03/03/2010;22;106;LANATUN;99
03/03/2010;22;106;LANATUN;87
03/03/2010;22;106;LANATUN;64
03/03/2010;22;106;LANATUN;94
03/03/2010;22;106;LANATUN;90
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;95
03/03/2010;22;106;LANATUN;89
03/03/2010;22;106;LANATUN;86
03/03/2010;22;106;LANATUN;91
03/03/2010;22;106;LANATUN;93
03/03/2010;22;106;LANATUN;92
03/03/2010;22;106;LANATUN;96
03/03/2010;22;106;LANATUN;88
03/03/2010;22;106;LANATUN;91
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;88
20/03/2010;13;94;LANATUN;60
20/03/2010;13;94;LANATUN;75
20/03/2010;13;94;LANATUN;83
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;120
20/03/2010;13;94;LANATUN;87
20/03/2010;13;94;LANATUN;110
20/03/2010;13;94;LANATUN;81
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;87
20/03/2010;13;94;LANATUN;89
20/03/2010;13;94;LANATUN;85
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;74
20/03/2010;13;94;LANATUN;87
20/03/2010;13;94;LANATUN;83
20/03/2010;13;94;LANATUN;110
20/03/2010;13;94;LANATUN;79
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;92
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;72
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;82
20/03/2010;13;94;LANATUN;86
20/03/2010;13;94;LANATUN;73
20/03/2010;13;94;LANATUN;53
25/03/2010;14;94;LANATUN;93
25/03/2010;14;94;LANATUN;112
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;116
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;85
25/03/2010;14;94;LANATUN;110
25/03/2010;14;94;LANATUN;87
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;111
25/03/2010;14;94;LANATUN;81
25/03/2010;14;94;LANATUN;83
25/03/2010;14;94;LANATUN;81
25/03/2010;14;94;LANATUN;109
25/03/2010;14;94;LANATUN;80
25/03/2010;14;94;LANATUN;89
25/03/2010;14;94;LANATUN;84
25/03/2010;14;94;LANATUN;79
25/03/2010;14;94;LANATUN;88
25/03/2010;14;94;LANATUN;92
25/03/2010;14;94;LANATUN;60
25/03/2010;14;94;LANATUN;84
25/03/2010;14;94;LANATUN;79
25/03/2010;14;94;LANATUN;59
25/03/2010;14;94;LANATUN;99
25/03/2010;14;94;LANATUN;91
25/03/2010;14;94;LANATUN;88
25/03/2010;14;94;LANATUN;83
25/03/2010;14;94;LANATUN;63
25/03/2010;14;94;LANATUN;61
25/03/2010;14;94;LANATUN;88
25/03/2010;14;94;LANATUN;84
25/03/2010;14;94;LANATUN;97
25/03/2010;14;94;LANATUN;77
25/03/2010;14;94;LANATUN;87
25/03/2010;14;94;LANATUN;82
25/03/2010;14;94;LANATUN;87
25/03/2010;14;94;LANATUN;77
25/03/2010;14;94;LANATUN;89
27/03/2010;14;95;LANATUN;75
27/03/2010;14;95;LANATUN;78
27/03/2010;14;95;LANATUN;80
27/03/2010;14;95;LANATUN;66
27/03/2010;14;95;LANATUN;86
27/03/2010;14;95;LANATUN;87
27/03/2010;14;95;LANATUN;87
27/03/2010;14;95;LANATUN;82
27/03/2010;14;95;LANATUN;86
27/03/2010;14;95;LANATUN;86
27/03/2010;14;95;LANATUN;73
27/03/2010;14;95;LANATUN;78
27/03/2010;14;95;LANATUN;80
27/03/2010;14;95;LANATUN;71
