FECHA DMA;LATITUD;LONGITUD;TIPO LANCE;TALLA
19/01/2006;15;96;LANATUN;63
19/01/2006;15;96;LANATUN;60
19/01/2006;15;96;LANATUN;49
19/01/2006;15;96;LANATUN;52
19/01/2006;15;96;LANATUN;50
19/01/2006;15;96;LANATUN;49
19/01/2006;15;96;LANATUN;51
19/01/2006;15;96;LANATUN;56
19/01/2006;15;96;LANATUN;55
19/01/2006;15;96;LANATUN;59
19/01/2006;15;96;LANATUN;58
19/01/2006;15;96;LANATUN;60
19/01/2006;15;96;LANATUN;62
19/01/2006;15;96;LANATUN;63
23/02/2006;23;111;LANATUN;82
23/02/2006;23;111;LANATUN;86
23/02/2006;23;111;LANATUN;91
23/02/2006;23;111;LANATUN;78
23/02/2006;23;111;LANATUN;81
23/02/2006;23;111;LANATUN;79
23/02/2006;23;111;LANATUN;86
23/02/2006;23;111;LANATUN;92
23/02/2006;23;111;LANATUN;88
23/02/2006;23;111;LANATUN;86
23/02/2006;23;111;LANATUN;87
23/02/2006;23;111;LANATUN;75
23/02/2006;23;111;LANATUN;71
23/02/2006;23;111;LANATUN;69
23/02/2006;23;111;LANATUN;75
23/02/2006;23;111;LANATUN;79
23/02/2006;23;111;LANATUN;82
23/02/2006;23;111;LANATUN;83
23/02/2006;23;111;LANATUN;84
23/02/2006;23;111;LANATUN;85
23/02/2006;23;111;LANATUN;80
23/02/2006;23;111;LANATUN;83
23/02/2006;23;111;LANATUN;95
23/02/2006;23;111;LANATUN;73
23/02/2006;23;111;LANATUN;75
23/02/2006;23;111;LANATUN;90
23/02/2006;23;111;LANATUN;81
23/02/2006;23;111;LANATUN;83
23/02/2006;23;111;LANATUN;80
23/02/2006;23;111;LANATUN;88
23/02/2006;23;111;LANATUN;82
23/02/2006;23;111;LANATUN;76
23/02/2006;23;111;LANATUN;90
23/02/2006;23;111;LANATUN;88
23/02/2006;23;111;LANATUN;85
23/02/2006;23;111;LANATUN;91
23/02/2006;23;111;LANATUN;78
23/02/2006;23;111;LANATUN;85
23/02/2006;23;111;LANATUN;88
03/03/2006;15;95;LANATUN;67
03/03/2006;15;95;LANATUN;71
03/03/2006;15;95;LANATUN;68
03/03/2006;15;95;LANATUN;66
03/03/2006;15;95;LANATUN;65
03/03/2006;15;95;LANATUN;70
03/03/2006;15;95;LANATUN;69
03/03/2006;15;95;LANATUN;73
03/03/2006;15;95;LANATUN;68
03/03/2006;15;95;LANATUN;63
03/03/2006;15;95;LANATUN;65
03/03/2006;15;95;LANATUN;73
03/03/2006;15;95;LANATUN;70
03/03/2006;15;95;LANATUN;66
03/03/2006;15;95;LANATUN;69
03/03/2006;15;95;LANATUN;65
03/03/2006;15;95;LANATUN;73
03/03/2006;15;95;LANATUN;75
03/03/2006;15;95;LANATUN;69
03/03/2006;15;95;LANATUN;66
03/03/2006;15;95;LANATUN;67
03/03/2006;15;95;LANATUN;69
03/03/2006;15;95;LANATUN;72
03/03/2006;15;95;LANATUN;65
03/03/2006;15;95;LANATUN;63
03/03/2006;15;95;LANATUN;61
03/03/2006;15;95;LANATUN;72
03/03/2006;15;95;LANATUN;66
03/03/2006;15;95;LANATUN;69
03/03/2006;15;95;LANATUN;73
03/03/2006;15;95;LANATUN;71
03/03/2006;15;95;LANATUN;68
03/03/2006;15;95;LANATUN;75
22/03/2006;19;111;LANATUN;125
22/03/2006;19;111;LANATUN;127
22/03/2006;19;111;LANATUN;121
22/03/2006;19;111;LANATUN;131
22/03/2006;19;111;LANATUN;123
22/03/2006;19;111;LANATUN;121
22/03/2006;19;111;LANATUN;129
22/03/2006;19;111;LANATUN;130
22/03/2006;19;111;LANATUN;128
22/03/2006;19;111;LANATUN;119
22/03/2006;19;111;LANATUN;122
22/03/2006;19;111;LANATUN;126
22/03/2006;19;111;LANATUN;122
22/03/2006;19;111;LANATUN;129
22/03/2006;19;111;LANATUN;128
22/03/2006;19;111;LANATUN;126
22/03/2006;19;111;LANATUN;124
22/03/2006;19;111;LANATUN;126
22/03/2006;19;111;LANATUN;120
22/03/2006;19;111;LANATUN;130
22/03/2006;19;111;LANATUN;122
22/03/2006;19;111;LANATUN;118
22/03/2006;19;111;LANATUN;116
22/03/2006;19;111;LANATUN;121
22/03/2006;19;111;LANATUN;131
22/03/2006;19;111;LANATUN;116
22/03/2006;19;111;LANATUN;115
22/03/2006;19;111;LANATUN;108
22/03/2006;19;111;LANATUN;119
22/03/2006;19;111;LANATUN;125
22/03/2006;19;111;LANATUN;128
22/03/2006;19;111;LANATUN;123
22/03/2006;19;111;LANATUN;125
22/03/2006;19;111;LANATUN;128
22/03/2006;19;111;LANATUN;132
22/03/2006;19;111;LANATUN;128
22/03/2006;19;111;LANATUN;131
22/03/2006;19;111;LANATUN;128
21/01/2006;15;95;LANATUN;96
21/01/2006;15;95;LANATUN;92
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;99
21/01/2006;15;95;LANATUN;98
21/01/2006;15;95;LANATUN;97
21/01/2006;15;95;LANATUN;91
21/01/2006;15;95;LANATUN;93
21/01/2006;15;95;LANATUN;93
21/01/2006;15;95;LANATUN;92
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;97
21/01/2006;15;95;LANATUN;71
21/01/2006;15;95;LANATUN;88
21/01/2006;15;95;LANATUN;99
21/01/2006;15;95;LANATUN;98
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;93
21/01/2006;15;95;LANATUN;88
21/01/2006;15;95;LANATUN;91
21/01/2006;15;95;LANATUN;91
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;96
21/01/2006;15;95;LANATUN;90
21/01/2006;15;95;LANATUN;91
21/01/2006;15;95;LANATUN;90
21/01/2006;15;95;LANATUN;90
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;91
21/01/2006;15;95;LANATUN;89
21/01/2006;15;95;LANATUN;87
21/01/2006;15;95;LANATUN;63
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;96
21/01/2006;15;95;LANATUN;99
21/01/2006;15;95;LANATUN;98
21/01/2006;15;95;LANATUN;97
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;95
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;92
21/01/2006;15;95;LANATUN;94
21/01/2006;15;95;LANATUN;95
01/03/2006;9;96;LANATUN;81
01/03/2006;9;96;LANATUN;62
01/03/2006;9;96;LANATUN;97
01/03/2006;9;96;LANATUN;65
01/03/2006;9;96;LANATUN;58
01/03/2006;9;96;LANATUN;72
01/03/2006;9;96;LANATUN;86
01/03/2006;9;96;LANATUN;97
01/03/2006;9;96;LANATUN;55
01/03/2006;9;96;LANATUN;52
01/03/2006;9;96;LANATUN;63
01/03/2006;9;96;LANATUN;76
01/03/2006;9;96;LANATUN;82
