FECHA DMA;LATITUD;LONGITUD;TIPO LANCE;TALLA
05/02/2004;9;103;LANMAM;52
05/02/2004;9;103;LANMAM;64
05/02/2004;9;103;LANMAM;100
05/02/2004;9;103;LANMAM;71
05/02/2004;9;103;LANMAM;79
05/02/2004;9;103;LANMAM;59
05/02/2004;9;103;LANMAM;50
05/02/2004;9;103;LANMAM;52
05/02/2004;9;103;LANMAM;64
05/02/2004;9;103;LANMAM;99
05/02/2004;9;103;LANMAM;76
05/02/2004;9;103;LANMAM;106
05/02/2004;9;103;LANMAM;57
05/02/2004;9;103;LANMAM;74
05/02/2004;9;103;LANMAM;96
05/02/2004;9;103;LANMAM;65
05/02/2004;9;103;LANMAM;55
05/02/2004;9;103;LANMAM;59
05/02/2004;9;103;LANMAM;98
05/02/2004;9;103;LANMAM;62
05/02/2004;9;103;LANMAM;56
05/02/2004;9;103;LANMAM;52
05/02/2004;9;103;LANMAM;76
05/02/2004;9;103;LANMAM;89
05/02/2004;9;103;LANMAM;63
05/02/2004;9;103;LANMAM;47
05/02/2004;9;103;LANMAM;41
05/02/2004;9;103;LANMAM;45
05/02/2004;9;103;LANMAM;70
05/02/2004;9;103;LANMAM;99
05/02/2004;9;103;LANMAM;49
05/02/2004;9;103;LANMAM;59
05/02/2004;9;103;LANMAM;50
05/02/2004;9;103;LANMAM;45
05/02/2004;9;103;LANMAM;45
05/02/2004;9;103;LANMAM;97
05/02/2004;9;103;LANMAM;95
05/02/2004;9;103;LANMAM;65
05/02/2004;9;103;LANMAM;60
05/02/2004;9;103;LANMAM;52
05/02/2004;9;103;LANMAM;75
05/02/2004;9;103;LANMAM;70
05/02/2004;9;103;LANMAM;61
05/02/2004;9;103;LANMAM;71
05/02/2004;9;103;LANMAM;64
05/02/2004;9;103;LANMAM;81
05/02/2004;9;103;LANMAM;48
11/02/2004;13;110;LANMAM;80
11/02/2004;13;110;LANMAM;100
11/02/2004;13;110;LANMAM;79
11/02/2004;13;110;LANMAM;71
11/02/2004;13;110;LANMAM;84
11/02/2004;13;110;LANMAM;78
11/02/2004;13;110;LANMAM;93
11/02/2004;13;110;LANMAM;68
11/02/2004;13;110;LANMAM;104
11/02/2004;13;110;LANMAM;86
11/02/2004;13;110;LANMAM;100
11/02/2004;13;110;LANMAM;115
11/02/2004;13;110;LANMAM;73
11/02/2004;13;110;LANMAM;74
11/02/2004;13;110;LANMAM;86
11/02/2004;13;110;LANMAM;79
11/02/2004;13;110;LANMAM;93
11/02/2004;13;110;LANMAM;81
11/02/2004;13;110;LANMAM;76
11/02/2004;13;110;LANMAM;70
11/02/2004;13;110;LANMAM;61
11/02/2004;13;110;LANMAM;69
11/02/2004;13;110;LANMAM;118
11/02/2004;13;110;LANMAM;77
11/02/2004;13;110;LANMAM;78
11/02/2004;13;110;LANMAM;105
11/02/2004;13;110;LANMAM;87
11/02/2004;13;110;LANMAM;79
11/02/2004;13;110;LANMAM;107
11/02/2004;13;110;LANMAM;71
11/02/2004;13;110;LANMAM;74
11/02/2004;13;110;LANMAM;75
11/02/2004;13;110;LANMAM;93
11/02/2004;13;110;LANMAM;77
11/02/2004;13;110;LANMAM;98
11/02/2004;13;110;LANMAM;84
11/02/2004;13;110;LANMAM;79
11/02/2004;13;110;LANMAM;103
11/02/2004;13;110;LANMAM;78
11/02/2004;13;110;LANMAM;68
11/02/2004;13;110;LANMAM;73
11/02/2004;13;110;LANMAM;87
11/02/2004;13;110;LANMAM;74
11/02/2004;13;110;LANMAM;103
11/02/2004;13;110;LANMAM;95
13/02/2004;15;110;LANMAM;33
13/02/2004;15;110;LANMAM;64
13/02/2004;15;110;LANMAM;35
13/02/2004;15;110;LANMAM;43
13/02/2004;15;110;LANMAM;42
13/02/2004;15;110;LANMAM;115
13/02/2004;15;110;LANMAM;90
13/02/2004;15;110;LANMAM;95
13/02/2004;15;110;LANMAM;31
13/02/2004;15;110;LANMAM;105
13/02/2004;15;110;LANMAM;101
13/02/2004;15;110;LANMAM;51
13/02/2004;15;110;LANMAM;50
13/02/2004;15;110;LANMAM;100
13/02/2004;15;110;LANMAM;46
13/02/2004;15;110;LANMAM;50
13/02/2004;15;110;LANMAM;34
13/02/2004;15;110;LANMAM;69
13/02/2004;15;110;LANMAM;56
13/02/2004;15;110;LANMAM;67
13/02/2004;15;110;LANMAM;63
13/02/2004;15;110;LANMAM;61
13/02/2004;15;110;LANMAM;45
13/02/2004;15;110;LANMAM;64
13/02/2004;15;110;LANMAM;84
13/02/2004;15;110;LANMAM;72
13/02/2004;15;110;LANMAM;100
13/02/2004;15;110;LANMAM;46
13/02/2004;15;110;LANMAM;58
13/02/2004;15;110;LANMAM;75
13/02/2004;15;110;LANMAM;86
13/02/2004;15;110;LANMAM;66
13/02/2004;15;110;LANMAM;72
13/02/2004;15;110;LANMAM;59
13/02/2004;15;110;LANMAM;76
13/02/2004;15;110;LANMAM;45
13/02/2004;15;110;LANMAM;79
13/02/2004;15;110;LANMAM;79
13/02/2004;15;110;LANMAM;103
13/02/2004;15;110;LANMAM;43
13/02/2004;15;110;LANMAM;54
13/02/2004;15;110;LANMAM;88
13/02/2004;15;110;LANMAM;36
13/02/2004;15;110;LANMAM;83
13/02/2004;15;110;LANMAM;62
19/02/2004;23;107;LANMAM;45
19/02/2004;23;107;LANMAM;40
19/02/2004;23;107;LANMAM;44
19/02/2004;23;107;LANMAM;42
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;62
19/02/2004;23;107;LANMAM;56
19/02/2004;23;107;LANMAM;62
19/02/2004;23;107;LANMAM;60
19/02/2004;23;107;LANMAM;64
19/02/2004;23;107;LANMAM;41
19/02/2004;23;107;LANMAM;58
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;25
19/02/2004;23;107;LANMAM;52
19/02/2004;23;107;LANMAM;73
19/02/2004;23;107;LANMAM;42
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;49
19/02/2004;23;107;LANMAM;68
19/02/2004;23;107;LANMAM;29
19/02/2004;23;107;LANMAM;65
19/02/2004;23;107;LANMAM;52
19/02/2004;23;107;LANMAM;42
19/02/2004;23;107;LANMAM;50
19/02/2004;23;107;LANMAM;28
19/02/2004;23;107;LANMAM;51
19/02/2004;23;107;LANMAM;75
19/02/2004;23;107;LANMAM;28
19/02/2004;23;107;LANMAM;36
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;51
19/02/2004;23;107;LANMAM;30
19/02/2004;23;107;LANMAM;52
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;62
19/02/2004;23;107;LANMAM;37
19/02/2004;23;107;LANMAM;76
19/02/2004;23;107;LANMAM;78
19/02/2004;23;107;LANMAM;33
19/02/2004;23;107;LANMAM;42
19/02/2004;23;107;LANMAM;35
19/02/2004;23;107;LANMAM;32
19/02/2004;23;107;LANMAM;46
19/02/2004;23;107;LANMAM;28
19/02/2004;23;107;LANMAM;79
19/02/2004;23;107;LANMAM;37
19/02/2004;23;107;LANMAM;42
19/02/2004;23;107;LANMAM;61
19/02/2004;23;107;LANMAM;31
19/02/2004;23;107;LANMAM;60
19/02/2004;23;107;LANMAM;39
19/02/2004;23;107;LANMAM;53
19/02/2004;23;107;LANMAM;62
19/02/2004;23;107;LANMAM;37
19/02/2004;23;107;LANMAM;33
19/02/2004;23;107;LANMAM;31
19/02/2004;23;107;LANMAM;25
01/03/2004;14;109;LANMAM;100
01/03/2004;14;109;LANMAM;45
01/03/2004;14;109;LANMAM;76
01/03/2004;14;109;LANMAM;74
01/03/2004;14;109;LANMAM;86
01/03/2004;14;109;LANMAM;86
01/03/2004;14;109;LANMAM;73
01/03/2004;14;109;LANMAM;76
01/03/2004;14;109;LANMAM;84
01/03/2004;14;109;LANMAM;75
01/03/2004;14;109;LANMAM;74
01/03/2004;14;109;LANMAM;48
01/03/2004;14;109;LANMAM;80
01/03/2004;14;109;LANMAM;53
01/03/2004;14;109;LANMAM;76
01/03/2004;14;109;LANMAM;77
01/03/2004;14;109;LANMAM;75
01/03/2004;14;109;LANMAM;70
01/03/2004;14;109;LANMAM;100
01/03/2004;14;109;LANMAM;85
01/03/2004;14;109;LANMAM;100
01/03/2004;14;109;LANMAM;95
01/03/2004;14;109;LANMAM;76
01/03/2004;14;109;LANMAM;85
01/03/2004;14;109;LANMAM;80
01/03/2004;14;109;LANMAM;75
01/03/2004;14;109;LANMAM;95
01/03/2004;14;109;LANMAM;74
01/03/2004;14;109;LANMAM;68
01/03/2004;14;109;LANMAM;80
01/03/2004;14;109;LANMAM;68
01/03/2004;14;109;LANMAM;73
01/03/2004;14;109;LANMAM;71
01/03/2004;14;109;LANMAM;74
01/03/2004;14;109;LANMAM;84
01/03/2004;14;109;LANMAM;87
01/03/2004;14;109;LANMAM;86
01/03/2004;14;109;LANMAM;79
01/03/2004;14;109;LANMAM;89
01/03/2004;14;109;LANMAM;103
01/03/2004;14;109;LANMAM;69
01/03/2004;14;109;LANMAM;70
01/03/2004;14;109;LANMAM;81
01/03/2004;14;109;LANMAM;69
01/03/2004;14;109;LANMAM;99
01/03/2004;14;109;LANMAM;70
01/03/2004;14;109;LANMAM;105
01/03/2004;14;109;LANMAM;53
01/03/2004;14;109;LANMAM;93
01/03/2004;14;109;LANMAM;96
01/03/2004;14;109;LANMAM;75
01/03/2004;14;109;LANMAM;73
01/03/2004;14;109;LANMAM;74
01/03/2004;14;109;LANMAM;93
01/03/2004;14;109;LANMAM;75
01/03/2004;14;109;LANMAM;81
01/03/2004;14;109;LANMAM;90
13/01/2004;13;112;LANMAM;98
13/01/2004;13;112;LANMAM;116
13/01/2004;13;112;LANMAM;119
13/01/2004;13;112;LANMAM;84
13/01/2004;13;112;LANMAM;97
13/01/2004;13;112;LANMAM;119
13/01/2004;13;112;LANMAM;103
13/01/2004;13;112;LANMAM;96
13/01/2004;13;112;LANMAM;85
13/01/2004;13;112;LANMAM;94
13/01/2004;13;112;LANMAM;100
13/01/2004;13;112;LANMAM;64
13/01/2004;13;112;LANMAM;87
13/01/2004;13;112;LANMAM;96
13/01/2004;13;112;LANMAM;112
13/01/2004;13;112;LANMAM;103
13/01/2004;13;112;LANMAM;109
13/01/2004;13;112;LANMAM;121
13/01/2004;13;112;LANMAM;78
13/01/2004;13;112;LANMAM;94
13/01/2004;13;112;LANMAM;79
13/01/2004;13;112;LANMAM;116
13/01/2004;13;112;LANMAM;85
13/01/2004;13;112;LANMAM;97
16/01/2004;9;113;LANPALO;28
16/01/2004;9;113;LANPALO;36
16/01/2004;9;113;LANPALO;54
16/01/2004;9;113;LANPALO;38
16/01/2004;9;113;LANPALO;45
16/01/2004;9;113;LANPALO;63
16/01/2004;9;113;LANPALO;38
16/01/2004;9;113;LANPALO;63
16/01/2004;9;113;LANPALO;95
16/01/2004;9;113;LANPALO;48
16/01/2004;9;113;LANPALO;97
16/01/2004;9;113;LANPALO;36
16/01/2004;9;113;LANPALO;91
16/01/2004;9;113;LANPALO;77
16/01/2004;9;113;LANPALO;84
